,all_losses,percentage improvement,allentropies
144,-755.2817993164062,-0.16224618536520746,10.928618431091309
145,-1592.8616943359375,-0.16224618536520746,13.276753425598145
146,-1295.3013916015625,-0.18588864203051444,9.871231079101562
147,-1140.931396484375,-0.18588864203051444,9.538286209106445
148,-2095.833740234375,0.2767781686154154,11.798316955566406
149,-1558.557373046875,0.2767781686154154,12.08310317993164
150,-3158.547607421875,0.22460328305083946,5.4004058837890625
151,-1483.7679443359375,0.22460328305083946,5.570914268493652
152,-1111.1497802734375,-0.046681533768114826,11.060665130615234
153,-1641.54345703125,-0.046681533768114826,9.640055656433105
154,-1140.71923828125,-0.1532839590917205,4.854942798614502
155,-1500.07275390625,-0.1532839590917205,4.828001976013184
156,-1257.71240234375,-0.24175011932680035,9.460836410522461
157,-1445.5997314453125,-0.19329772380625276,11.397518157958984
158,-2945.0888671875,0.06591848623804036,7.185948371887207
159,-1161.4278564453125,0.09085485910685175,6.148648262023926
160,-2254.8583984375,-1.0738315283712891,8.802257537841797
161,-1198.588623046875,-1.0738315283712891,5.180025577545166
162,-1439.741943359375,0.2475965395944741,8.21064567565918
163,-1868.885009765625,0.2475965395944741,8.108970642089844
164,-2555.5869140625,-0.05854844529008547,7.062384605407715
165,-805.238037109375,-0.05854844529008547,8.52501106262207
166,-581.1856079101562,-0.0029074357505316792,8.5035400390625
167,-1569.8536376953125,-0.0029074357505316792,8.524673461914062
168,-1432.9827880859375,-0.42774836321585824,3.8870537281036377
169,-2876.065185546875,-0.30462580586653604,4.501784324645996
170,-642.6883544921875,0.03726999488491008,3.081669330596924
171,-1199.3924560546875,0.03726999488491008,3.4913010597229004
172,-2629.63525390625,0.0815940561773827,10.678184509277344
173,-797.6119995117188,0.10648608168732511,8.422780990600586
174,-1782.899658203125,0.3843565473259873,6.5723795890808105
175,-2151.302978515625,0.3843565473259873,6.75104284286499
176,-975.4426879882812,0.13774338654127827,4.828214168548584
177,-1088.6990966796875,0.13774338654127827,7.140868663787842
178,-1439.4671630859375,-0.08174070452972906,6.886364459991455
179,-1950.384765625,-0.08174070452972906,7.562601089477539
180,-2154.96630859375,-0.2705830618176051,3.499758243560791
181,-2496.087646484375,-0.2705830618176051,5.366293907165527
182,-1163.696044921875,0.09669815428908661,6.04525899887085
183,-1646.259033203125,0.09669815428908661,6.047666549682617
184,-2053.747314453125,-0.34885025197195235,6.359431266784668
185,-1200.767822265625,-0.34885025197195235,6.389267444610596
186,-3505.206298828125,0.27388076609619977,2.773500442504883
187,-3851.70361328125,0.27388076609619977,3.332942008972168
188,-1711.78466796875,0.27339302251038644,8.04111099243164
189,-1615.5106201171875,0.27339302251038644,6.327162742614746
190,-2295.45263671875,-0.14578837034574646,2.9715685844421387
191,-1532.1427001953125,-0.14578837034574646,1.7694947719573975
192,-2066.65576171875,0.19665110259583035,10.110322952270508
193,-3387.026611328125,0.19665110259583035,9.12058162689209
194,-1879.8140869140625,-0.11195821666024948,5.875910758972168
195,-1949.46484375,-0.11195821666024948,4.308979511260986
196,-3705.82080078125,0.3932723551651594,8.531570434570312
197,-600.3711547851562,0.3932723551651594,6.543839931488037
198,-2707.918212890625,-0.19087366391107674,7.340754508972168
199,-1017.5137939453125,-0.19087366391107674,5.256098747253418
200,-1323.8902587890625,-0.29555074178717344,4.854973793029785
201,-3014.81396484375,-0.29555074178717344,3.5468862056732178
202,-1528.761962890625,0.13017935861545876,9.358631134033203
203,-1807.2303466796875,0.13017935861545876,10.61103630065918
204,-3689.616943359375,0.04401261899845164,6.9325456619262695
205,-2104.159423828125,0.04401261899845164,6.38071346282959
206,-1955.033935546875,0.5388223794327281,2.7955594062805176
207,-1616.18603515625,0.5388223794327281,3.9654645919799805
208,-1642.5943603515625,-1.1641577875193512,6.632359504699707
209,-2002.9908447265625,-1.1641577875193512,7.36008358001709
210,-2602.313232421875,0.33627366278177206,7.825770378112793
211,-1982.930908203125,0.33627366278177206,4.828942775726318
212,-2000.831298828125,-0.2748902547729228,6.376547813415527
213,-2438.327880859375,-0.3652391746443511,6.553597450256348
214,-1034.931884765625,0.1350675480385886,2.0566751956939697
215,-2648.6669921875,0.1350675480385886,4.645355224609375
216,-738.1287231445312,0.45962139234926763,3.278675079345703
217,-2111.66943359375,0.45962139234926763,5.33591890335083
218,-1885.8448486328125,-0.13415575266236318,5.405332565307617
219,-2836.74462890625,-0.13415575266236318,4.864086151123047
220,-3641.4560546875,0.012242779021704276,10.261664390563965
221,-2238.66259765625,0.012242779021704276,7.0672454833984375
222,-1400.2921142578125,0.07330104945062382,3.5724387168884277
223,-212.23963928222656,0.07330104945062382,4.251177787780762
224,-1022.1547241210938,0.20202692132492267,7.7351155281066895
225,-2430.357421875,0.20202692132492267,5.887149810791016
226,-803.1149291992188,-0.8582296709061925,6.900725364685059
227,-515.338134765625,-0.8582296709061925,9.94735336303711
228,-1924.4932861328125,-0.2729845999863903,7.468251705169678
229,-2408.543701171875,-0.2729845999863903,6.752668380737305
230,-3067.93896484375,0.6040653629167031,2.0131592750549316
231,-2565.443359375,0.6040653629167031,2.4346776008605957
232,-1587.13623046875,0.6911850339253455,2.808295249938965
233,-1674.242919921875,0.6911850339253455,4.644532680511475
234,-1040.3994140625,0.20488264446734605,4.148399353027344
235,-3174.234375,0.20488264446734605,3.877462387084961
236,-2830.587158203125,0.6488161148073058,4.331182479858398
237,-1130.621826171875,0.6488161148073058,3.946782112121582
238,-2635.65576171875,0.7123850623819629,3.5033912658691406
239,-1969.19970703125,0.7123850623819629,3.8769466876983643
240,-2047.357666015625,0.3006753744033922,4.958775997161865
241,-1901.3848876953125,0.3006753744033922,5.493051052093506
242,-3316.56884765625,0.1998641923684725,3.8899598121643066
243,-3332.494873046875,0.1998641923684725,6.07157564163208
244,-717.7991943359375,-0.18929899292834682,5.879522323608398
245,-1158.212890625,-0.18929899292834682,2.272763252258301
246,-2210.5498046875,0.045886923517007745,5.387792587280273
247,-1637.14013671875,0.045886923517007745,5.220510959625244
248,-2040.862060546875,0.1203340545690093,3.6529297828674316
249,-2860.0234375,0.1203340545690093,1.9169584512710571
250,-567.9200439453125,0.16659137747019223,6.84913444519043
251,-1715.1878662109375,0.16659137747019223,3.400857925415039
252,-1038.6116943359375,0.22022754117010088,6.251984596252441
253,-443.5897521972656,0.22453303415111667,5.69503927230835
254,-1148.0469970703125,0.2580400919183425,5.407144069671631
255,-2593.9990234375,0.2580400919183425,4.254522323608398
256,-1137.549072265625,0.06669393377241643,4.557599067687988
257,-2515.58447265625,0.06669393377241643,11.112342834472656
258,-1377.148193359375,-0.32448432590604165,8.646490097045898
259,-1479.227783203125,-0.32448432590604165,7.5540618896484375
260,-1844.7117919921875,0.0692848160924113,4.533592224121094
261,-1843.134521484375,0.0692848160924113,4.326665878295898
262,-2505.475341796875,0.4483007713614655,6.289079666137695
263,-1543.1103515625,0.4483007713614655,2.6458723545074463
264,-1527.03955078125,-0.11522962725098948,2.9130280017852783
265,-1669.10791015625,-0.3553382120417664,2.5093226432800293
266,-2037.41162109375,0.21659422631546915,2.9279932975769043
267,-1973.698486328125,0.21659422631546915,2.71288800239563
268,-1968.5771484375,0.35688519456757695,2.5234153270721436
269,-1019.9700927734375,0.35688519456757695,1.5853928327560425
270,-262.73016357421875,-0.21747493621758376,6.905669212341309
271,-712.5673828125,-0.04925905684729493,5.989524841308594
272,-1290.1907958984375,-0.26201679875531936,5.279979705810547
273,-1703.6046142578125,-0.26201679875531936,2.8129677772521973
274,-2467.002197265625,0.037507868045206345,2.4483609199523926
275,-1221.7603759765625,0.037507868045206345,3.874756097793579
276,-2075.525634765625,0.2326696463662764,0.8995115160942078
277,-1981.1776123046875,0.2326696463662764,3.0241804122924805
278,-1699.104736328125,0.119256398469102,1.0659682750701904
279,-1404.6182861328125,0.119256398469102,2.988463878631592
280,-1614.5347900390625,0.2091782030949494,4.680023193359375
281,-3225.996337890625,0.1896309600268106,3.4538791179656982
282,-2099.839111328125,0.4621657767788303,3.7090349197387695
283,-1744.815185546875,0.4621657767788303,4.689001560211182
284,-2189.31396484375,-0.31062964091850515,4.040024757385254
285,-1468.923828125,-0.31062964091850515,4.833343029022217
286,-2277.111572265625,0.26003988483164536,3.3899621963500977
287,-1037.2230224609375,0.26003988483164536,8.19744873046875
288,-1020.4425659179688,-0.09520574899458017,4.602934837341309
289,-2724.047119140625,-0.09520574899458017,6.126938343048096
290,-1770.9971923828125,0.4007658544628371,6.957545280456543
291,-2408.625244140625,0.4007658544628371,7.344089031219482
292,-978.9871826171875,0.22749463707064907,2.2666358947753906
293,-2369.27490234375,0.22749463707064907,3.6695408821105957
294,-844.8216552734375,0.33557110044644095,6.100111961364746
295,-2068.76318359375,0.33557110044644095,4.336456298828125
296,-1767.4324951171875,0.08681804226254838,3.329275369644165
297,-889.83447265625,0.08681804226254838,6.297875881195068
298,-4004.900390625,0.2690052995469698,4.427237033843994
299,-2354.651611328125,0.2690052995469698,5.35664701461792
300,-1460.45849609375,0.07667841632077525,1.383733868598938
301,-1144.8448486328125,0.07667841632077525,3.015556812286377
302,-51.31730651855469,-0.055712497331893596,6.4394121170043945
303,-1587.3052978515625,-0.055712497331893596,4.220617771148682
304,-2145.4111328125,0.046081421105708134,7.009701728820801
305,-1387.2130126953125,0.046081421105708134,6.2223920822143555
306,-1339.353759765625,0.05354973305480239,5.353001594543457
307,-2376.241455078125,0.05354973305480239,4.887516975402832
308,-3468.93896484375,0.5240310510530076,3.169124126434326
309,-2525.478759765625,0.5240310510530076,0.6659165024757385
310,-1214.3377685546875,0.45738077410430117,6.0600104331970215
311,-2670.16064453125,0.45738077410430117,3.3343563079833984
312,-3101.753662109375,-0.37017734801516794,7.153885364532471
313,-2791.486572265625,-0.37017734801516794,8.204243659973145
314,-1068.125732421875,0.4259288778771528,9.888317108154297
315,-2621.18310546875,0.4259288778771528,6.5667877197265625
316,-2501.18994140625,-0.2651191390739817,4.758729934692383
317,-7254.9697265625,-0.2651191390739817,3.39148211479187
318,-2770.592529296875,0.46286396215222037,4.7535600662231445
319,-2056.32373046875,0.46286396215222037,3.5023581981658936
320,-1054.9278564453125,-0.1865500390972558,6.641912937164307
321,-766.8789672851562,-0.1865500390972558,7.771725177764893
322,-2189.454345703125,0.1449883538351179,5.253369331359863
323,-1875.708984375,0.1449883538351179,5.698854446411133
324,-1527.3096923828125,-0.10623338966501177,3.619452476501465
325,-3276.63427734375,-0.08453180102422804,4.769475936889648
326,-1701.1815185546875,0.3675425281462017,6.3882341384887695
327,-1557.00244140625,0.3675425281462017,6.501583099365234
328,-2211.960693359375,0.38114290721180677,6.523893356323242
329,-2355.26611328125,0.38114290721180677,5.668480396270752
330,-491.6553955078125,-0.018253587623374767,5.336669921875
331,-567.7722778320312,-0.031632015187627836,6.267260551452637
332,-1099.1453857421875,-0.2345822474506283,1.1781538724899292
333,-1185.09765625,-0.2345822474506283,1.6585334539413452
334,-2871.09130859375,0.6659899292632566,3.8259012699127197
335,-1300.2677001953125,0.6659899292632566,3.794404983520508
336,-2369.2275390625,0.20055605959143513,3.208646535873413
337,-1124.63525390625,0.20055605959143513,2.1752007007598877
338,-1005.3140258789062,-0.16611247769794005,9.433391571044922
339,-2179.02978515625,-0.16611247769794005,5.992922782897949
340,-878.5297241210938,0.5130258428924067,4.51499080657959
341,-2549.550048828125,0.5130258428924067,5.171818733215332
342,-1218.334716796875,0.40773095063311876,7.126899242401123
343,-2839.15478515625,0.40773095063311876,4.2743048667907715
344,-1440.5191650390625,0.026565122133435377,2.1150150299072266
345,-1826.6741943359375,0.026565122133435377,1.886953592300415
346,-2159.387451171875,0.46865270903563044,1.9207931756973267
347,-2735.83544921875,0.46865270903563044,4.601531982421875
348,-1756.7222900390625,-0.19086628794377591,6.534637928009033
349,-2012.425048828125,-0.19086628794377591,7.867521286010742
350,-2456.86767578125,-0.22408382261386964,5.85727071762085
351,-3436.0361328125,-0.22408382261386964,10.356717109680176
352,-1389.825927734375,-0.4923841788623886,3.795750379562378
353,-316.5821838378906,-0.4923841788623886,5.782451152801514
354,-364.17364501953125,0.413178109217601,3.5708560943603516
355,-1840.169677734375,0.413178109217601,3.3125481605529785
356,-668.1417236328125,-0.7595797013064826,5.19896125793457
357,-1473.1298828125,-0.7595797013064826,7.180026054382324
358,-1200.84765625,0.5134926246984475,10.209531784057617
359,-1593.6636962890625,0.5134926246984475,3.9438741207122803
360,-1874.250732421875,0.3711013294782803,4.634642601013184
361,-2130.505126953125,0.3711013294782803,3.1403117179870605
362,-548.5999755859375,0.1547659832327476,6.001570701599121
363,-1980.65087890625,0.1547659832327476,5.241212844848633
364,-911.56201171875,-0.1224299596973065,4.627538204193115
365,-1792.73828125,-0.1224299596973065,4.642012596130371
366,-1560.98291015625,0.31776752120978596,4.999317169189453
367,-2616.42529296875,0.31776752120978596,3.409670114517212
368,-1283.374755859375,0.4004266822282608,1.9758397340774536
369,-1854.594482421875,0.4004266822282608,1.260947585105896
370,-2189.4853515625,0.03330216778461382,2.8509907722473145
371,-3040.1806640625,0.03330216778461382,2.0008416175842285
372,-1679.3369140625,-0.22884335773619277,4.457516193389893
373,-1738.42138671875,-0.22884335773619277,2.2950737476348877
374,-1907.880615234375,0.3327971080896286,0.2586621940135956
375,-1485.7080078125,0.3327971080896286,0.5414734482765198
376,-1791.716064453125,0.37988712774089356,1.151780605316162
377,-888.0889892578125,0.37988712774089356,0.5274349451065063
378,-2107.210205078125,-0.23288902515931753,0.7426131367683411
379,-3422.998779296875,-0.23288902515931753,5.998171806335449
380,-2089.6142578125,0.3151919664171341,7.295762062072754
381,-1358.884521484375,0.3151919664171341,11.724334716796875
382,-2741.457275390625,-0.03704866828136102,1.2407662868499756
383,-965.4885864257812,-0.03704866828136102,1.1036653518676758
384,-1789.04541015625,0.3453619006014079,4.107313632965088
385,-2182.911376953125,0.3453619006014079,4.348962783813477
386,-1692.594482421875,-0.6588491307888261,4.280034065246582
387,-1148.81005859375,-0.4902280723795042,3.0000991821289062
388,-1977.1900634765625,0.042117464315294575,3.799776792526245
389,-2475.206787109375,0.042117464315294575,4.89669132232666
390,-1281.4534912109375,0.39840233953108745,6.636719703674316
391,-1028.5577392578125,0.39840233953108745,5.0790629386901855
392,-2323.772705078125,0.5444684834545624,5.565047264099121
393,-1459.0792236328125,0.5444684834545624,4.396692752838135
394,-665.1098022460938,0.1729073130749509,4.741568565368652
395,-2056.600341796875,0.20288299006541988,2.800333023071289
396,-923.4794921875,-0.19259130355552861,9.186685562133789
397,-1764.5111083984375,-0.19259130355552861,8.119140625
398,-3009.29345703125,0.44105749279573975,10.865766525268555
399,-3919.8896484375,0.10605015218912218,10.172098159790039
